product name, amount in pack, unit, cal, price
ingredient5358, 900, ml, 631.0, 18.69
ingredient5359, 800, ml, 26.1, 10.99
ingredient5360, 500, ml, 535.1, 12.79
ingredient5361, 200, g, 11.1, 19.89
ingredient5362, 100, g, 46.3, 3.69
ingredient5363, 600, ml, 600.5, 19.39
ingredient5364, 500, ml, 707.1, 5.09
ingredient5365, 550, g, 363.9, 9.69
ingredient5366, 250, g, 249.2, 0.79
ingredient5367, 450, g, 539.3, 5.59
ingredient5368, 100, ml, 105.0, 13.89
ingredient5369, 200, g, 186.6, 16.69
ingredient5370, 200, g, 452.4, 8.59
ingredient5371, 300, g, 543.7, 16.09
ingredient5372, 350, g, 583.9, 9.59
ingredient5373, 900, ml, 246.6, 9.69
ingredient5374, 500, g, 713.7, 2.79
ingredient5375, 300, g, 287.1, 7.89
ingredient5376, 200, g, 533.0, 16.49
ingredient5377, 100, ml, 162.6, 18.19
ingredient5378, 50, g, 107.9, 9.39
ingredient5379, 300, ml, 620.6, 18.39
ingredient5380, 150, g, 343.0, 11.99
ingredient5381, 11, pcs, 94.7, 9.09
ingredient5382, 450, g, 237.6, 17.09
ingredient5383, 200, g, 742.6, 3.99
ingredient5384, 900, ml, 68.4, 1.39
ingredient5385, 800, ml, 66.6, 8.29
ingredient5386, 1000, ml, 399.4, 7.69
ingredient5387, 9, pcs, 137.7, 12.69
ingredient5388, 1100, ml, 425.4, 16.79
ingredient5389, 250, g, 565.0, 3.29
ingredient5390, 150, g, 690.5, 19.39
ingredient5391, 900, ml, 687.4, 11.89
ingredient5392, 150, g, 750.3, 14.19
ingredient5393, 8, pcs, 145.0, 8.49
ingredient5394, 600, ml, 670.6, 2.19
ingredient5395, 450, g, 133.4, 13.19
ingredient5396, 250, g, 758.3, 13.09
ingredient5397, 150, g, 288.2, 10.99
ingredient5398, 1000, ml, 343.6, 1.69
ingredient5399, 4, pcs, 146.5, 17.79
ingredient5400, 100, g, 619.5, 13.19
ingredient5401, 900, ml, 583.2, 4.29
ingredient5402, 150, g, 298.3, 14.29
ingredient5403, 900, ml, 154.3, 16.09
ingredient5404, 200, g, 764.8, 10.39
ingredient5405, 500, g, 698.6, 3.49
ingredient5406, 50, g, 425.3, 5.39
ingredient5407, 3, pcs, 134.9, 2.59
ingredient5408, 500, g, 486.1, 17.39
ingredient5409, 250, g, 359.6, 10.59
ingredient5410, 550, g, 433.3, 14.89
ingredient5411, 500, g, 45.6, 15.79
ingredient5412, 300, g, 221.0, 10.79
ingredient5413, 9, pcs, 108.9, 9.99
ingredient5414, 500, ml, 735.1, 17.79
ingredient5415, 200, ml, 109.2, 6.89
ingredient5416, 1000, ml, 786.8, 9.19
ingredient5417, 11, pcs, 30.1, 4.89
ingredient5418, 400, g, 639.6, 7.79
ingredient5419, 4, pcs, 38.7, 8.59
ingredient5420, 400, ml, 498.7, 2.89
ingredient5421, 400, ml, 82.0, 2.39
ingredient5422, 1100, ml, 391.3, 2.99
ingredient5423, 900, ml, 776.7, 18.59
ingredient5424, 1100, ml, 689.2, 19.09
ingredient5425, 300, ml, 747.9, 0.59
ingredient5426, 1000, ml, 234.1, 7.19
ingredient5427, 200, ml, 758.1, 17.69
ingredient5428, 300, ml, 150.6, 17.69
ingredient5429, 600, ml, 431.2, 1.89
ingredient5430, 50, g, 697.5, 15.69
ingredient5431, 4, pcs, 159.7, 15.09
ingredient5432, 550, g, 470.6, 9.99
ingredient5433, 50, g, 287.3, 13.09
ingredient5434, 300, ml, 377.4, 1.09
ingredient5435, 400, g, 768.5, 2.09
ingredient5436, 250, g, 421.6, 8.09
ingredient5437, 8, pcs, 88.7, 6.39
ingredient5438, 200, ml, 120.6, 13.89
ingredient5439, 600, ml, 104.5, 12.39
ingredient5440, 700, ml, 576.3, 0.89
ingredient5441, 7, pcs, 150.6, 18.09
ingredient5442, 500, ml, 77.9, 15.79
ingredient5443, 9, pcs, 93.4, 14.39
ingredient5444, 700, ml, 685.7, 18.19
ingredient5445, 200, g, 92.0, 3.99
ingredient5446, 350, g, 705.3, 11.89
ingredient5447, 50, g, 752.9, 7.29
ingredient5448, 350, g, 589.9, 11.69
ingredient5449, 8, pcs, 123.0, 9.49
ingredient5450, 400, ml, 125.9, 8.39
ingredient5451, 100, g, 610.1, 3.19
ingredient5452, 250, g, 334.1, 14.19
ingredient5453, 100, g, 53.1, 17.59
ingredient5454, 50, g, 799.1, 9.89
ingredient5455, 400, ml, 763.1, 18.09
ingredient5456, 550, g, 12.7, 13.09
ingredient5457, 550, g, 510.7, 16.09
ingredient5458, 400, g, 526.3, 16.79
ingredient5459, 450, g, 642.1, 17.39
ingredient5460, 350, g, 617.2, 1.39
ingredient5461, 400, ml, 380.1, 5.39
ingredient5462, 400, ml, 538.7, 16.49
ingredient5463, 400, ml, 471.3, 1.09
ingredient5464, 350, g, 399.9, 1.49
ingredient5465, 400, g, 32.6, 0.89
ingredient5466, 1100, ml, 629.2, 19.09
ingredient5467, 700, ml, 368.2, 11.59
ingredient5468, 150, g, 94.5, 19.09
ingredient5469, 400, ml, 345.3, 17.69
ingredient5470, 550, g, 263.0, 3.79
ingredient5471, 7, pcs, 60.6, 3.29
ingredient5472, 900, ml, 212.7, 1.19
ingredient5473, 900, ml, 162.0, 3.49
ingredient5474, 500, g, 242.4, 11.39
ingredient5475, 300, g, 193.3, 14.39
ingredient5476, 1100, ml, 604.4, 12.89
ingredient5477, 10, pcs, 33.6, 13.59
ingredient5478, 1100, ml, 60.7, 7.89
ingredient5479, 5, pcs, 134.1, 13.69
ingredient5480, 300, ml, 474.9, 5.19
ingredient5481, 1000, ml, 321.5, 19.59
ingredient5482, 600, ml, 769.6, 3.39
ingredient5483, 10, pcs, 20.0, 9.49
ingredient5484, 150, g, 368.4, 5.49
ingredient5485, 200, ml, 130.4, 1.29
ingredient5486, 300, g, 550.2, 7.39
ingredient5487, 1100, ml, 480.3, 12.19
ingredient5488, 700, ml, 394.4, 2.69
ingredient5489, 400, g, 651.9, 3.09
ingredient5490, 100, g, 214.8, 8.99
ingredient5491, 900, ml, 52.4, 16.09
ingredient5492, 200, ml, 254.4, 7.59
ingredient5493, 900, ml, 596.6, 19.39
ingredient5494, 700, ml, 272.7, 7.19
ingredient5495, 800, ml, 128.6, 3.49
ingredient5496, 200, g, 457.3, 10.59
ingredient5497, 250, g, 163.2, 14.19
ingredient5498, 800, ml, 298.9, 12.09
ingredient5499, 150, g, 613.8, 16.09
ingredient5500, 500, g, 139.4, 3.19
ingredient5501, 4, pcs, 138.1, 18.29
ingredient5502, 100, ml, 523.7, 8.69
ingredient5503, 4, pcs, 101.2, 8.79
ingredient5504, 200, ml, 688.2, 2.79
ingredient5505, 700, ml, 37.0, 1.89
ingredient5506, 1100, ml, 723.5, 13.39
ingredient5507, 10, pcs, 22.3, 9.69
ingredient5508, 200, ml, 416.4, 6.09
ingredient5509, 400, g, 39.8, 3.29
ingredient5510, 300, ml, 99.0, 11.39
ingredient5511, 500, ml, 438.3, 16.59
ingredient5512, 400, ml, 128.9, 12.19
ingredient5513, 700, ml, 473.8, 2.19
ingredient5514, 800, ml, 401.3, 3.99
ingredient5515, 50, g, 406.6, 11.69
ingredient5516, 550, g, 636.5, 19.29
ingredient5517, 300, ml, 316.9, 11.99
ingredient5518, 500, ml, 362.4, 8.79
ingredient5519, 6, pcs, 6.2, 1.19
ingredient5520, 500, ml, 339.4, 6.79
ingredient5521, 7, pcs, 140.0, 10.09
ingredient5522, 150, g, 115.6, 12.49
ingredient5523, 400, g, 730.3, 1.79
ingredient5524, 700, ml, 70.7, 17.59
ingredient5525, 900, ml, 299.1, 8.29
ingredient5526, 800, ml, 321.5, 15.79
ingredient5527, 10, pcs, 157.1, 17.09
ingredient5528, 250, g, 660.8, 6.99
ingredient5529, 100, g, 786.0, 16.39
ingredient5530, 100, g, 784.9, 3.79
ingredient5531, 1, pcs, 110.8, 6.39
ingredient5532, 500, g, 452.5, 11.49
ingredient5533, 200, g, 633.8, 6.99
ingredient5534, 700, ml, 413.6, 13.39
ingredient5535, 150, g, 180.5, 1.89
ingredient5536, 550, g, 534.7, 3.59
ingredient5537, 300, ml, 472.8, 7.69
ingredient5538, 350, g, 65.7, 11.79
ingredient5539, 300, ml, 757.9, 17.49
ingredient5540, 150, g, 379.0, 13.69
ingredient5541, 100, g, 197.4, 4.49
ingredient5542, 300, ml, 261.8, 11.09
ingredient5543, 900, ml, 104.9, 6.59
ingredient5544, 500, g, 73.0, 10.09
ingredient5545, 450, g, 237.5, 4.39
ingredient5546, 500, g, 87.6, 13.99
ingredient5547, 500, ml, 342.0, 2.49
ingredient5548, 50, g, 145.1, 15.49
ingredient5549, 450, g, 181.7, 11.29
ingredient5550, 200, g, 624.9, 5.29
ingredient5551, 200, ml, 297.2, 9.99
ingredient5552, 800, ml, 665.8, 16.79
ingredient5553, 200, ml, 121.4, 13.59
ingredient5554, 100, ml, 753.8, 7.69
ingredient5555, 100, g, 204.6, 14.79
ingredient5556, 500, g, 276.0, 2.89
ingredient5557, 5, pcs, 141.9, 14.19
ingredient5558, 250, g, 340.8, 5.29
ingredient5559, 900, ml, 744.5, 14.09
ingredient5560, 300, ml, 231.7, 14.99
ingredient5561, 50, g, 130.5, 10.09
ingredient5562, 50, g, 611.2, 0.59
ingredient5563, 4, pcs, 113.9, 5.89
ingredient5564, 300, g, 313.7, 13.29
ingredient5565, 900, ml, 510.2, 13.79
ingredient5566, 1100, ml, 474.8, 3.79
ingredient5567, 1000, ml, 244.1, 9.59
ingredient5568, 100, g, 43.9, 2.29
ingredient5569, 8, pcs, 119.3, 12.69
ingredient5570, 350, g, 786.4, 11.59
ingredient5571, 900, ml, 525.1, 6.49
ingredient5572, 600, ml, 230.8, 6.89
ingredient5573, 1, pcs, 149.4, 9.89
ingredient5574, 100, ml, 361.8, 19.29
ingredient5575, 350, g, 172.3, 7.59
ingredient5576, 200, g, 642.7, 9.39
ingredient5577, 200, g, 173.5, 14.69
ingredient5578, 150, g, 131.9, 14.79
ingredient5579, 150, g, 426.4, 3.99
ingredient5580, 1000, ml, 526.7, 16.99
ingredient5581, 10, pcs, 96.7, 9.29
ingredient5582, 300, ml, 737.8, 6.69
ingredient5583, 800, ml, 186.4, 13.79
ingredient5584, 350, g, 570.7, 19.29
ingredient5585, 400, ml, 768.5, 11.79
ingredient5586, 300, g, 613.9, 14.79
ingredient5587, 550, g, 519.4, 11.39
ingredient5588, 350, g, 710.4, 11.99
ingredient5589, 200, ml, 709.1, 14.29
ingredient5590, 500, g, 715.4, 3.49
ingredient5591, 10, pcs, 113.2, 7.29
ingredient5592, 150, g, 243.7, 17.49
ingredient5593, 500, g, 735.8, 1.49
ingredient5594, 200, ml, 322.4, 19.99
ingredient5595, 500, g, 313.0, 8.59
ingredient5596, 1000, ml, 736.2, 7.79
ingredient5597, 600, ml, 115.2, 18.79
ingredient5598, 100, g, 453.4, 6.39
ingredient5599, 600, ml, 616.1, 15.39
ingredient5600, 450, g, 537.6, 8.39
ingredient5601, 300, ml, 16.6, 16.89
ingredient5602, 100, ml, 419.5, 9.49
ingredient5603, 300, g, 623.6, 6.79
ingredient5604, 600, ml, 89.8, 14.99
ingredient5605, 250, g, 264.4, 11.99
ingredient5606, 200, ml, 78.6, 1.49
ingredient5607, 200, g, 352.7, 7.19
ingredient5608, 200, ml, 423.9, 4.19
ingredient5609, 400, g, 141.4, 4.49
ingredient5610, 150, g, 669.8, 6.89
ingredient5611, 450, g, 44.1, 3.69
ingredient5612, 500, ml, 572.4, 11.39
ingredient5613, 300, ml, 764.4, 14.39
ingredient5614, 300, g, 610.5, 14.29
ingredient5615, 200, ml, 333.0, 2.49
ingredient5616, 200, ml, 444.3, 8.09
ingredient5617, 1000, ml, 431.4, 18.29
ingredient5618, 1100, ml, 551.7, 17.79
ingredient5619, 300, ml, 420.7, 5.29
ingredient5620, 1000, ml, 277.1, 18.69
ingredient5621, 200, ml, 185.4, 17.59
ingredient5622, 400, g, 408.0, 1.09
ingredient5623, 6, pcs, 120.0, 7.89
ingredient5624, 800, ml, 248.5, 7.79
ingredient5625, 1100, ml, 614.6, 5.09
ingredient5626, 250, g, 276.2, 6.39
ingredient5627, 500, g, 406.5, 4.39
ingredient5628, 300, g, 679.6, 16.69
ingredient5629, 500, ml, 540.7, 2.49
ingredient5630, 250, g, 81.9, 12.49
ingredient5631, 250, g, 311.4, 13.29
ingredient5632, 100, g, 673.1, 4.19
ingredient5633, 200, g, 446.5, 19.59
ingredient5634, 350, g, 696.4, 0.59
ingredient5635, 1000, ml, 598.1, 7.49
ingredient5636, 200, ml, 215.3, 17.89
ingredient5637, 100, g, 731.6, 15.09
ingredient5638, 400, g, 50.0, 18.39
ingredient5639, 3, pcs, 113.3, 7.39
ingredient5640, 300, ml, 544.3, 17.69
ingredient5641, 6, pcs, 121.0, 17.19
ingredient5642, 100, g, 316.0, 7.69
ingredient5643, 300, g, 569.8, 9.39
ingredient5644, 450, g, 231.5, 2.49
ingredient5645, 100, g, 481.6, 19.99
ingredient5646, 1100, ml, 778.2, 6.79
ingredient5647, 8, pcs, 138.6, 10.19
ingredient5648, 600, ml, 312.7, 17.89
ingredient5649, 400, g, 165.9, 10.69
ingredient5650, 200, g, 343.0, 17.19
ingredient5651, 3, pcs, 112.2, 4.89
ingredient5652, 550, g, 644.6, 0.99
ingredient5653, 4, pcs, 128.4, 8.19
ingredient5654, 800, ml, 91.9, 11.49
ingredient5655, 300, ml, 426.5, 11.99
ingredient5656, 700, ml, 444.0, 4.59
ingredient5657, 4, pcs, 137.9, 15.09
ingredient5658, 450, g, 28.1, 3.79
ingredient5659, 6, pcs, 153.7, 0.79
ingredient5660, 500, g, 19.4, 11.39
ingredient5661, 550, g, 627.3, 1.49
ingredient5662, 500, g, 727.2, 6.99
ingredient5663, 250, g, 319.7, 14.99
ingredient5664, 400, ml, 478.3, 15.29
ingredient5665, 500, g, 100.2, 15.69
ingredient5666, 800, ml, 542.1, 1.59
ingredient5667, 400, ml, 54.5, 19.29
ingredient5668, 300, g, 120.2, 6.89
ingredient5669, 1, pcs, 49.2, 9.39
ingredient5670, 100, ml, 445.5, 12.09
ingredient5671, 350, g, 450.0, 0.89
ingredient5672, 100, ml, 125.3, 18.09
ingredient5673, 400, g, 197.8, 15.69
ingredient5674, 600, ml, 496.5, 6.19
ingredient5675, 50, g, 69.0, 1.39
ingredient5676, 550, g, 241.7, 16.39
ingredient5677, 100, ml, 581.3, 2.59
ingredient5678, 600, ml, 691.4, 17.99
ingredient5679, 700, ml, 553.6, 2.69
ingredient5680, 1000, ml, 314.7, 6.59
ingredient5681, 100, g, 598.9, 9.19
ingredient5682, 100, ml, 411.7, 11.69
ingredient5683, 1, pcs, 17.7, 13.79
ingredient5684, 350, g, 597.5, 15.39
ingredient5685, 600, ml, 514.0, 16.69
ingredient5686, 300, g, 228.9, 13.99
ingredient5687, 700, ml, 467.0, 3.99
ingredient5688, 500, g, 309.7, 15.99
ingredient5689, 9, pcs, 57.8, 8.99
ingredient5690, 450, g, 274.9, 13.39
ingredient5691, 600, ml, 265.9, 9.69
ingredient5692, 150, g, 257.3, 9.29
ingredient5693, 2, pcs, 56.0, 15.59
ingredient5694, 200, g, 387.8, 2.99
ingredient5695, 450, g, 443.6, 8.99
ingredient5696, 500, ml, 297.6, 11.69
ingredient5697, 200, g, 614.7, 16.69
ingredient5698, 400, ml, 712.7, 9.19
ingredient5699, 300, g, 365.5, 6.19
ingredient5700, 400, g, 363.5, 1.49
ingredient5701, 3, pcs, 59.0, 3.79
ingredient5702, 200, g, 296.8, 18.29
ingredient5703, 350, g, 134.2, 16.39
ingredient5704, 300, g, 374.1, 15.19
ingredient5705, 200, g, 680.1, 13.69
ingredient5706, 400, g, 447.4, 7.19
ingredient5707, 400, g, 238.2, 15.29
ingredient5708, 100, g, 644.0, 0.89
ingredient5709, 600, ml, 494.2, 16.79
ingredient5710, 50, g, 529.6, 1.59
ingredient5711, 1, pcs, 105.5, 2.29
ingredient5712, 300, ml, 610.9, 5.69
ingredient5713, 450, g, 82.8, 13.29
ingredient5714, 350, g, 53.9, 3.99
ingredient5715, 200, g, 499.7, 12.89
ingredient5716, 700, ml, 68.8, 16.79
ingredient5717, 11, pcs, 81.0, 3.69
ingredient5718, 200, g, 99.1, 8.89
ingredient5719, 400, g, 518.0, 11.69
ingredient5720, 200, ml, 126.5, 17.59
ingredient5721, 700, ml, 53.8, 0.99
ingredient5722, 400, g, 364.7, 14.49
ingredient5723, 500, ml, 237.5, 6.59
ingredient5724, 200, ml, 153.6, 14.99
ingredient5725, 400, g, 653.8, 1.09
ingredient5726, 500, g, 245.7, 7.19
ingredient5727, 50, g, 59.2, 8.09
ingredient5728, 600, ml, 100.5, 0.59
ingredient5729, 500, g, 406.2, 8.89
ingredient5730, 900, ml, 463.0, 2.19
ingredient5731, 500, g, 504.8, 6.69
ingredient5732, 400, g, 214.9, 18.29
ingredient5733, 250, g, 331.8, 16.19
ingredient5734, 250, g, 109.8, 8.99
ingredient5735, 1000, ml, 353.9, 11.29
ingredient5736, 350, g, 772.5, 5.29
ingredient5737, 3, pcs, 3.7, 13.89
ingredient5738, 500, ml, 264.1, 13.09
ingredient5739, 500, ml, 337.9, 14.79
ingredient5740, 450, g, 280.4, 7.79
ingredient5741, 4, pcs, 65.2, 19.89
ingredient5742, 150, g, 168.1, 8.69
ingredient5743, 1, pcs, 138.7, 11.79
ingredient5744, 900, ml, 105.9, 11.59
ingredient5745, 200, ml, 687.6, 15.39
ingredient5746, 350, g, 583.6, 19.39
ingredient5747, 300, g, 363.8, 1.79
ingredient5748, 200, g, 473.1, 18.19
ingredient5749, 9, pcs, 9.9, 18.99
ingredient5750, 300, g, 133.7, 14.19
ingredient5751, 100, g, 636.7, 16.09
ingredient5752, 400, g, 51.9, 10.99
ingredient5753, 400, g, 16.9, 18.49
ingredient5754, 50, g, 46.2, 15.79
ingredient5755, 300, ml, 778.0, 10.19
ingredient5756, 600, ml, 420.8, 9.99
ingredient5757, 900, ml, 168.0, 12.69
ingredient5758, 200, ml, 17.8, 5.59
ingredient5759, 500, ml, 704.7, 13.79
ingredient5760, 400, g, 535.4, 6.19
ingredient5761, 1000, ml, 646.2, 3.19
ingredient5762, 400, g, 163.8, 16.49
ingredient5763, 1100, ml, 388.6, 4.09
ingredient5764, 700, ml, 558.7, 15.29
ingredient5765, 550, g, 195.3, 12.49
ingredient5766, 250, g, 594.3, 8.79
ingredient5767, 800, ml, 58.5, 19.59
ingredient5768, 700, ml, 501.9, 16.19
ingredient5769, 500, ml, 252.2, 14.29
ingredient5770, 450, g, 198.7, 13.19
ingredient5771, 350, g, 651.0, 18.59
ingredient5772, 200, ml, 11.3, 15.39
ingredient5773, 200, g, 355.7, 10.19
ingredient5774, 400, ml, 762.2, 19.79
ingredient5775, 200, g, 41.3, 18.99
ingredient5776, 200, ml, 16.4, 15.09
ingredient5777, 500, g, 14.6, 4.19
ingredient5778, 900, ml, 286.4, 14.09
ingredient5779, 11, pcs, 109.3, 11.49
ingredient5780, 550, g, 173.6, 13.99
ingredient5781, 100, g, 683.4, 12.39
ingredient5782, 450, g, 532.2, 17.89
ingredient5783, 6, pcs, 142.8, 8.09
ingredient5784, 50, g, 791.6, 17.99
ingredient5785, 400, ml, 108.5, 14.59
ingredient5786, 300, g, 24.0, 15.69
ingredient5787, 1000, ml, 177.1, 14.89
ingredient5788, 450, g, 480.2, 3.39
ingredient5789, 300, ml, 355.3, 3.49
ingredient5790, 250, g, 157.6, 18.99
ingredient5791, 10, pcs, 136.1, 19.59
ingredient5792, 300, g, 747.8, 11.79
ingredient5793, 700, ml, 457.6, 13.79
ingredient5794, 550, g, 608.0, 16.29
ingredient5795, 300, ml, 572.9, 9.49
ingredient5796, 550, g, 484.6, 5.19
ingredient5797, 200, ml, 103.1, 12.19
ingredient5798, 550, g, 314.0, 9.79
ingredient5799, 50, g, 611.0, 15.09
ingredient5800, 300, ml, 153.3, 3.49
ingredient5801, 9, pcs, 76.9, 9.19
ingredient5802, 800, ml, 368.8, 19.09
ingredient5803, 700, ml, 538.3, 3.39
ingredient5804, 600, ml, 506.8, 7.99
ingredient5805, 1100, ml, 134.9, 2.09
ingredient5806, 1000, ml, 636.3, 6.59
ingredient5807, 6, pcs, 150.6, 13.59
ingredient5808, 900, ml, 259.2, 5.09
ingredient5809, 50, g, 515.4, 11.09
ingredient5810, 500, g, 602.1, 9.19
ingredient5811, 100, g, 209.1, 1.39
ingredient5812, 550, g, 654.2, 16.29
ingredient5813, 1, pcs, 48.9, 9.19
ingredient5814, 900, ml, 584.5, 4.39
ingredient5815, 550, g, 761.7, 1.69
ingredient5816, 1100, ml, 122.9, 6.29
ingredient5817, 1100, ml, 785.6, 18.49
ingredient5818, 500, ml, 776.4, 2.89
ingredient5819, 600, ml, 521.4, 6.89
ingredient5820, 300, ml, 321.0, 11.09
ingredient5821, 7, pcs, 28.0, 13.89
ingredient5822, 400, g, 208.8, 16.19
ingredient5823, 450, g, 577.0, 13.79
ingredient5824, 600, ml, 417.2, 12.89
ingredient5825, 600, ml, 94.1, 18.29
ingredient5826, 550, g, 539.1, 14.59
ingredient5827, 5, pcs, 122.1, 9.39
ingredient5828, 400, ml, 487.0, 8.49
ingredient5829, 300, ml, 762.4, 0.79
ingredient5830, 100, g, 90.6, 17.69
ingredient5831, 550, g, 258.8, 17.99
ingredient5832, 500, g, 524.3, 9.79
ingredient5833, 700, ml, 183.0, 2.49
ingredient5834, 250, g, 153.3, 10.79
ingredient5835, 200, g, 705.5, 8.09
ingredient5836, 1000, ml, 672.1, 10.09
ingredient5837, 300, ml, 354.2, 6.29
ingredient5838, 1100, ml, 615.1, 2.19
ingredient5839, 9, pcs, 69.8, 0.69
ingredient5840, 200, g, 304.4, 16.49
ingredient5841, 450, g, 768.8, 14.49
ingredient5842, 150, g, 139.4, 11.39
ingredient5843, 8, pcs, 47.1, 8.29
ingredient5844, 350, g, 258.6, 15.39
ingredient5845, 450, g, 446.9, 18.49
ingredient5846, 500, ml, 616.0, 2.49
ingredient5847, 150, g, 576.4, 15.79
ingredient5848, 1000, ml, 188.2, 4.09
ingredient5849, 5, pcs, 33.7, 16.39
ingredient5850, 600, ml, 48.2, 11.29
ingredient5851, 8, pcs, 39.6, 19.39
ingredient5852, 250, g, 30.3, 3.59
ingredient5853, 500, ml, 260.7, 5.39
ingredient5854, 900, ml, 13.7, 0.69
ingredient5855, 250, g, 127.1, 14.79
ingredient5856, 1000, ml, 628.1, 16.69
ingredient5857, 5, pcs, 103.3, 7.79
ingredient5858, 200, g, 191.0, 13.69
ingredient5859, 50, g, 329.4, 4.09
ingredient5860, 700, ml, 278.6, 15.69
ingredient5861, 6, pcs, 101.6, 16.09
ingredient5862, 700, ml, 635.2, 19.39
ingredient5863, 100, g, 217.5, 3.59
ingredient5864, 100, g, 473.7, 7.79
ingredient5865, 500, g, 415.0, 19.59
ingredient5866, 200, ml, 280.9, 17.69
ingredient5867, 6, pcs, 50.9, 19.39
ingredient5868, 50, g, 431.5, 10.09
ingredient5869, 10, pcs, 6.8, 1.49
ingredient5870, 100, g, 369.8, 9.69
ingredient5871, 500, ml, 587.4, 0.79
ingredient5872, 400, ml, 28.2, 10.19
ingredient5873, 400, g, 486.9, 6.39
ingredient5874, 800, ml, 415.4, 8.09
ingredient5875, 250, g, 531.7, 5.09
ingredient5876, 450, g, 262.0, 4.09
ingredient5877, 50, g, 728.0, 14.49
ingredient5878, 500, ml, 266.0, 4.69
ingredient5879, 4, pcs, 152.7, 7.29
ingredient5880, 400, g, 454.4, 3.09
ingredient5881, 7, pcs, 10.5, 7.39
ingredient5882, 100, g, 736.7, 7.49
ingredient5883, 300, ml, 162.3, 5.99
ingredient5884, 400, ml, 400.3, 8.99
ingredient5885, 100, g, 468.9, 17.19
ingredient5886, 600, ml, 443.5, 12.99
ingredient5887, 500, g, 244.3, 5.99
ingredient5888, 700, ml, 281.2, 9.89
ingredient5889, 250, g, 397.4, 19.79
ingredient5890, 100, ml, 795.4, 5.49
ingredient5891, 1000, ml, 704.4, 11.49
ingredient5892, 800, ml, 707.9, 12.89
ingredient5893, 350, g, 367.5, 11.99
ingredient5894, 250, g, 236.6, 19.29
ingredient5895, 450, g, 382.4, 8.39
ingredient5896, 800, ml, 603.3, 19.99
ingredient5897, 6, pcs, 74.9, 10.09
ingredient5898, 450, g, 39.0, 1.89
ingredient5899, 500, g, 668.6, 1.49
ingredient5900, 800, ml, 345.3, 0.79
ingredient5901, 100, ml, 250.2, 14.79
ingredient5902, 800, ml, 326.7, 2.79
ingredient5903, 2, pcs, 150.5, 8.69
ingredient5904, 550, g, 703.6, 10.79
ingredient5905, 100, g, 490.0, 16.89
ingredient5906, 250, g, 712.4, 4.59
ingredient5907, 550, g, 651.2, 4.19
ingredient5908, 1000, ml, 170.3, 3.89
ingredient5909, 700, ml, 424.7, 1.49
ingredient5910, 550, g, 634.0, 10.19
ingredient5911, 800, ml, 119.7, 12.29
ingredient5912, 1100, ml, 432.3, 12.79
ingredient5913, 200, g, 260.8, 14.49
ingredient5914, 150, g, 279.2, 18.39
ingredient5915, 900, ml, 263.2, 15.79
ingredient5916, 100, ml, 81.3, 14.59
ingredient5917, 900, ml, 413.8, 17.69
ingredient5918, 600, ml, 565.4, 7.39
ingredient5919, 100, g, 541.1, 3.49
ingredient5920, 100, ml, 137.8, 6.09
ingredient5921, 900, ml, 68.3, 19.19
ingredient5922, 300, ml, 58.6, 2.59
ingredient5923, 3, pcs, 131.9, 12.99
ingredient5924, 400, ml, 300.6, 1.49
ingredient5925, 600, ml, 454.4, 12.19
ingredient5926, 350, g, 641.0, 10.39
ingredient5927, 8, pcs, 72.0, 4.09
ingredient5928, 200, ml, 688.3, 4.59
ingredient5929, 700, ml, 154.5, 9.19
ingredient5930, 900, ml, 142.2, 10.19
ingredient5931, 300, ml, 572.2, 19.29
ingredient5932, 400, ml, 136.8, 7.19
ingredient5933, 550, g, 157.1, 8.89
